rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
179,Tell the Truth & Shame the Devil,,2016,AUDIOBOOK,9.78198E+12,Biography,Blackstone Publishing,Lezley McSpadden,,FALSE,1,1.99,FALSE
180,Forward,,2016,AUDIOBOOK,9.78006E+12,Biography,HarperAudio,Abby Wambach,,FALSE,1,3.99,FALSE
181,Frost Line,,2016,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Linda Howard,,FALSE,1,3.99,FALSE
182,The Hating Game,,2016,AUDIOBOOK,9.78006E+12,"Comedy, Romance",HarperAudio,Sally Thorne,,FALSE,1,2.49,FALSE
183,Zero Hour,,2016,AUDIOBOOK,9.78006E+12,Teen,HarperCollins,Pittacus Lore,,FALSE,1,2.99,FALSE
184,I Need a New Butt!,,2014,EBOOK,9.78049E+12,"Beginner, Body, Concepts, Humorous Stories, Juvenile Fiction, Readers",Dover Publications,Dawn McMillan,,FALSE,1,0.99,TRUE
185,Minecraft: Guide to Building,,2017,EBOOK,9.78163E+12,"Computers, Entertainment & Games, Games & Activities, Juvenile Nonfiction, Technology, Video & Electronic Games",Cherry Lake Publishing,Josh Gregory,,FALSE,1,1.49,TRUE
186,Persian Fire,,2016,AUDIOBOOK,9.78152E+12,History,Tantor Audio,Tom Holland,,FALSE,1,2.64,FALSE
187,The Man Who Was Thursday,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",G. K. Chesterton,,FALSE,1,2.99,FALSE
188,Psycho USA,,2016,AUDIOBOOK,9.78152E+12,Nonfiction,Tantor Audio,Harold Schechter,,FALSE,1,2.64,FALSE
189,Big Nate: I Can't Take It!,,2013,COMIC,9.78145E+12,"Children's, Humorous",Andrews McMeel,Lincoln Peirce,E,FALSE,1,1.49,TRUE
190,The Way of the Wild Heart,,2009,AUDIOBOOK,9.78142E+12,Religious,Thomas Nelson,John Eldredge,,FALSE,1,2.99,FALSE
191,The Art Of Pastel,,2010,EBOOK,9.78161E+12,"Art, Pastel Drawing, Techniques",Walter Foster Publishing,Marla Baggetta,,FALSE,1,1.99,FALSE
192,"I Survived The Eruption Of Mount St. Helens, 1980",,2016,AUDIOBOOK,9.78134E+12,Teen,Scholastic,Lauren Tarshis,,FALSE,1,0.99,FALSE
193,Pete the Cat and the Missing Cupcakes,,2016,AUDIOBOOK,9.78006E+12,"Children's, Fiction",HarperCollins,James Dean,,FALSE,1,0.49,TRUE
194,Convince Me to Live,,2017,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Niles Manning,,FALSE,1,0.99,FALSE
195,Her Every Fear,,2017,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Peter Swanson,,FALSE,1,3.99,FALSE
196,Remake,,2014,EBOOK,9.78163E+12,"Dystopian, Young Adult Fiction",Shadow Mountain Publishing,Ilima Todd,,FALSE,1,1.29,FALSE
197,Resist,,2016,EBOOK,9.78163E+12,"Dystopian, Young Adult Fiction",Shadow Mountain Publishing,Ilima Todd,,FALSE,1,1.69,FALSE
198,The Best of Archie Comics,,2016,COMIC,9.78162E+12,"Children's, Humorous, Media Tie-In, Romance",Archie,Various Authors,E,FALSE,1,1.99,TRUE
199,Suicide Squad: The Album (Collector's Edition),,2016,MUSIC,,Soundtrack,Atlantic Records,Various Artists,,TRUE,1,1.49,FALSE
200,A Most Novel Revenge,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Ashley Weaver,,FALSE,1,2.99,FALSE
201,Sandy My Name,,2012,EBOOK,9.78162E+12,"Children With Special Needs, Family & Relationships",BookBaby,Judy Gilligan,,FALSE,1,0.34,FALSE
202,Sugar and Spice,,2016,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
203,After Ever Happy,,2015,AUDIOBOOK,9.78144E+12,Romance,Simon & Schuster Audio,Anna Todd,,FALSE,1,3.99,FALSE
204,Breaking the Habit of Being Yourself,,2016,AUDIOBOOK,9.78152E+12,Health & Fitness,Author's Republic,Dr. Joe Dispenza,,FALSE,1,1.99,FALSE
205,Owls Well That Ends Well,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,2.99,FALSE
206,Breathless,,2017,AUDIOBOOK,9.78006E+12,Romance,HarperAudio,Beverly Jenkins,,FALSE,1,3.99,FALSE
207,The Flash Season Zero,,2015,COMIC,9.7814E+12,"Action & Adventure, Media Tie-In, Superhero, Teen",DC Comics,Andrew Kreisberg,T,FALSE,1,2.49,FALSE
208,Garden of Lamentations Unabridged,,2017,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Deborah Crombie,,FALSE,1,2.99,FALSE
209,She Walks in Power,,2016,AUDIOBOOK,9.78152E+12,Fiction,Tantor Audio,Marylu Tyndall,,FALSE,1,2.14,FALSE
210,A Daughter Of The Samurai,,2012,EBOOK,9.78146E+12,"Asian American, Biography & Autobiography, Fiction, Personal Memoirs, Women",Tuttle Publishing,Etsu Inagaki Sugimoto,,FALSE,1,0.99,FALSE
211,No Nest for the Wicket,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,2.99,FALSE
212,Keeping Place,,2017,AUDIOBOOK,9.78168E+12,Religious,christianaudio.com,Jen Pollock Michel,,FALSE,1,1.64,FALSE
213,Yokai Attack!,,2013,EBOOK,9.78146E+12,"Comics & Graphic Novels, Fairy Tales, Folk Tales, Legends & Mythology, Fantasy, Fiction, Horror, Manga",Tuttle Publishing,Hiroko Yoda,,FALSE,1,1.69,FALSE
214,Step on a Crack,,2007,AUDIOBOOK,9.78159E+12,"Action & Adventure, Fiction, Mystery",Hachette Audio,James Patterson,,FALSE,1,2.99,FALSE
215,Hour Game,,2005,AUDIOBOOK,9.78159E+12,Mystery,Hachette Audio,David Baldacci,,FALSE,1,3.29,FALSE
216,City of Bones,,2005,AUDIOBOOK,9.78159E+12,"Horror, Mystery",Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
217,The Scarecrow,,2009,AUDIOBOOK,9.7816E+12,Horror,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
218,The Historian,,2005,AUDIOBOOK,9.78159E+12,Fiction,Hachette Audio,Elizabeth Kostova,,FALSE,1,2.99,FALSE
219,A Darkness More Than Night,,2005,AUDIOBOOK,9.78159E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
220,Still Life,,2014,AUDIOBOOK,9.78143E+12,Mystery,Macmillan Audio,Louise Penny,,FALSE,1,3.99,FALSE
221,Chitty Chitty Bang Bang,,1968,MOVIE,,Family,MGM,Dick Van Dyke,G,FALSE,1,2.99,TRUE
222,The Ninja,,2013,EBOOK,9.78146E+12,"Asia, History, Japan, Martial Arts, Military, Sports & Recreation, Wars & Conflicts (Other)",Tuttle Publishing,"Kacem Zoughari, Ph.D.",,FALSE,1,1.69,FALSE
223,Riverboat Roulette,,2017,AUDIOBOOK,9.78162E+12,"Children's, Mystery",Oasis Audio,Carolyn Keene,,FALSE,1,0.99,TRUE
224,The Professor and the Puzzle,,2017,AUDIOBOOK,9.78162E+12,"Children's, Mystery",Oasis Audio,Carolyn Keene,,FALSE,1,1.29,TRUE
225,Percy (Bonus Track Edition),,2004,MUSIC,,Rock,Castle Communications,The Kinks,,FALSE,1,1.49,FALSE
226,The Corfu Trilogy,,2016,EBOOK,9.7815E+12,"Animals, Biography & Autobiography, Europe, Greece, Nature, Personal Memoirs, Travel, Wildlife",Open Road Media,Gerald Durrell,,FALSE,1,3.99,FALSE
227,The Black Witch,,2017,AUDIOBOOK,9.78149E+12,Teen,Harlequin Audio,Laurie Forest,,FALSE,1,2.99,FALSE
228,Rich Dad's Increase Your Financial IQ,,2015,EBOOK,9.78161E+12,"Business & Economics, Personal Finance","Plata Publishing, LLC.",Robert T. Kiyosaki,,FALSE,1,1.69,FALSE
229,Emotional Intelligence,,2003,AUDIOBOOK,9.78159E+12,Self Help,Macmillan Audio,Daniel Goleman,,FALSE,1,2.69,FALSE
230,Love in a Nutshell,,2012,AUDIOBOOK,9.78143E+12,Romance,Macmillan Audio,Janet Evanovich,,FALSE,1,1.99,FALSE
231,"Wherever You Go, There You Are",,2003,AUDIOBOOK,9.78159E+12,Self Help,Macmillan Audio,Jon Kabat-Zinn,,FALSE,1,1.99,FALSE
232,The Art of Possibility,,2011,AUDIOBOOK,9.78143E+12,Self Help,Macmillan Audio,Rosamund Stone Zander,,FALSE,1,2.99,FALSE
233,Full Blast,,2004,AUDIOBOOK,9.78159E+12,Romance,Macmillan Audio,Janet Evanovich,,FALSE,1,3.69,FALSE
234,Home Front,,2012,AUDIOBOOK,9.78143E+12,Fiction,Macmillan Audio,Kristin Hannah,,FALSE,1,2.99,FALSE
235,The Sardinian Cookbook,,2013,EBOOK,9.78157E+12,"Cooking, Courses & Dishes, Europe, Italian, Italy, Mediterranean, Regional & Ethnic, Travel",Agate Publishing,Viktorija Todorovska,,FALSE,1,2.29,FALSE
236,The Penguin Who Knew Too Much,,2017,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,2.99,FALSE
237,Anne of the Island,,2017,AUDIOBOOK,9.78152E+12,Classics,"Dreamscape Media, LLC",L. M. Montgomery,,FALSE,1,2.99,FALSE
238,Black Rednecks & White Liberals,,2009,EBOOK,9.78159E+12,"Ethnic Studies, Social Science",Encounter Books,Thomas Sowell,,FALSE,1,1.69,FALSE
239,For The Record,,2016,EBOOK,9.78144E+12,"Christian, Fiction, Historical, Historical, Romance, Romance",Baker Publishing Group,Regina Jennings,,FALSE,1,1.49,FALSE
240,The Anatomy Of Us,,2017,EBOOK,9.78194E+12,"Contemporary, Fiction, LGBT, New Adult, Romance, Women",NYLA,Amelia Lefay,,FALSE,1,0.49,FALSE
241,The Anatomy Of Jane,,2017,EBOOK,9.78194E+12,"Contemporary, Fiction, LGBT, New Adult, Romance, Women",NYLA,Amelia Lefay,,FALSE,1,0.49,FALSE
242,The Babushkas of Chernobyl,,2015,MOVIE,,Documentary,Cinedigm,Valentyna Ivanivna,NRC,FALSE,1,1.99,FALSE
243,Breaking Cover,,2018,EBOOK,9.7815E+12,"Biography & Autobiography, Christian Living, Personal Growth, Personal Memoirs, Political Science, Religion, Terrorism","Tyndale House Publishers, Inc.",Michele Rigby Assad,,FALSE,1,0.84,FALSE
244,I Knead My Mommy,,2014,EBOOK,9.78145E+12,"Animals, Cats, Humor, Pets, Poetry, Topic",Chronicle Books LLC,Francesco Marciuliano,,FALSE,1,0.49,FALSE
245,The 3 Tails,,2017,MOVIE,,Family,"Dreamscape Media, LLC",,NRC,FALSE,1,1.99,TRUE
246,Devil's Breath,,2017,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
247,Ben Bova's Grand Tour SciFi Series,,2017,EBOOK,9.7808E+12,"Action & Adventure, Alternative History, Fiction, Hard Science Fiction, Science Fiction",RosettaBooks,Ben Bova,,FALSE,1,2.99,FALSE
248,Diary of an 8-Bit Warrior: Path of the Diamond,,2017,EBOOK,9.78145E+12,"Action & Adventure, Juvenile Fiction, Media Tie-in",Andrews McMeel,Cube Kid,,FALSE,1,0.99,TRUE
249,The Alice Network,,2017,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Kate Quinn,,FALSE,1,2.99,FALSE
250,Replay,,2017,AUDIOBOOK,9.78154E+12,Nonfiction,Tantor Audio,Tristan Donovan,,FALSE,1,2.64,FALSE
251,Archie,,2017,COMIC,9.78168E+12,"Children's, Drama, Humorous, Media Tie-In, Romance",Archie,Archie Superstars,E,FALSE,1,0.49,TRUE
252,Finding It,,2009,AUDIOBOOK,9.78074E+12,Biography,Simon & Schuster Audio,Valerie Bertinelli,,FALSE,1,3.99,FALSE
253,The Italian Secretary,,2005,AUDIOBOOK,9.78074E+12,Mystery,Simon & Schuster Audio,Caleb Carr,,FALSE,1,3.99,FALSE
254,A Simplified Life,,2017,AUDIOBOOK,9.7814E+12,Self Help,Thomas Nelson,Emily Ley,,FALSE,1,3.99,FALSE
255,Why Isn't This Marriage Enough,,2017,EBOOK,9.78168E+12,"Couples & Family, Family & Relationships, Marriage & Family, Marriage & Long Term Relationships, Psychology, Psychotherapy, Social Science, Sociology",Morgan James Publishing,Sharon Pope,,FALSE,1,0.99,FALSE
256,"The Walking Dead, Vol. 24: Life And Death",,2015,COMIC,9.78163E+12,"Horror, Media Tie-In",Image Comics,Robert Kirkman,M,FALSE,1,1.29,FALSE
257,"The Walking Dead, Vol. 23: Whispers Into Screams",,2015,COMIC,9.78163E+12,"Horror, Media Tie-In",Image Comics,Robert Kirkman,M,FALSE,1,1.29,FALSE
258,Before,,2015,AUDIOBOOK,9.78144E+12,Romance,Simon & Schuster Audio,Anna Todd,,FALSE,1,3.99,FALSE
259,"Green River, Running Red",,2011,AUDIOBOOK,9.78144E+12,Biography,Simon & Schuster Audio,Ann Rule,,FALSE,1,3.99,FALSE
260,Alcibiades I,,2017,AUDIOBOOK,9.78152E+12,Classics,Author's Republic,Plato,,FALSE,1,0.99,FALSE
261,Unfu*k Yourself,,2017,AUDIOBOOK,9.78006E+12,Self Help,HarperAudio,Gary John Bishop,,FALSE,1,2.99,FALSE
262,Rose in Bloom,,2010,EBOOK,9.7816E+12,Fiction,Neeland Media LLC,Louisa May Alcott,,FALSE,1,0.49,FALSE
263,Wound Up in Murder,,2017,AUDIOBOOK,9.78154E+12,Mystery,Tantor Audio,Betty Hechtman,,FALSE,1,2.14,FALSE
264,I Am Not Your Negro,,2017,MOVIE,,Documentary,Magnolia Pictures,Samuel L. Jackson,PG13,FALSE,1,1.99,FALSE
265,The Note,,2007,EBOOK,9.78142E+12,"Christian, Fiction",Thomas Nelson,Angela Hunt,,FALSE,1,1.19,FALSE
266,Mindful Eating,,2012,EBOOK,9.78006E+12,"Buddhism, Diet & Nutrition, Diets, Health & Fitness, Religion, Spirituality",HarperCollins Publishers,Thich Nhat Hanh,,FALSE,1,1.14,FALSE
267,Shards and Ashes,,2013,EBOOK,9.78006E+12,"Dystopian, Romance, Short Stories, Young Adult Fiction",HarperCollins Publishers,Melissa Marr,,FALSE,1,1.79,FALSE
268,Tremor,,2014,EBOOK,9.78006E+12,"Action & Adventure, Dystopian, Friendship, Social Themes, Young Adult Fiction",HarperCollins Publishers,Patrick Carman,,FALSE,1,1.79,FALSE
269,Pulse,,2013,EBOOK,9.78006E+12,"Action & Adventure, Dystopian, Friendship, Social Themes, Young Adult Fiction",HarperCollins Publishers,Patrick Carman,,FALSE,1,1.14,FALSE
270,Luminary,,2014,EBOOK,9.7814E+12,"Christian - Fantasy & Science Fiction, Dystopian, Juvenile Fiction, Religious, Science Fiction",Thomas Nelson,Krista McGee,,FALSE,1,1.19,TRUE
271,Dead of Night,,2013,EBOOK,9.78146E+12,"Fiction, Suspense, Thrillers",MIRA Books,Charlaine Harris,,FALSE,1,1.69,FALSE
272,The cLEAN Momma Workout,,2012,EBOOK,9.78006E+12,"Diet & Nutrition, Health & Fitness, Healthy Living, Motivational & Inspirational, Self-help, Weight Loss",HarperCollins Publishers,Carolyn Barnes,,FALSE,1,2.49,FALSE
273,Whispering Rock,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Robyn Carr,,FALSE,1,1.54,FALSE
274,"Hearts, Keys, and Puppetry",,2010,AUDIOBOOK,9.78198E+12,Sci-Fi & Fantasy,Blackstone Publishing,Neil Gaiman,,FALSE,1,0.99,FALSE
275,Big Nate: Dibs on This Chair,,2013,COMIC,9.78145E+12,"Children's, Humorous",Andrews McMeel,Lincoln Peirce,E,FALSE,1,0.99,TRUE
276,Second Chance Pass,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Robyn Carr,,FALSE,1,1.54,FALSE
277,Staying Stylish,,2017,AUDIOBOOK,9.78031E+12,Christian Living,Zondervan,Candace Cameron Bure,,FALSE,1,3.49,FALSE
278,The Last Mrs. Parrish,,2017,AUDIOBOOK,9.78006E+12,Horror,HarperAudio,Liv Constantine,,FALSE,1,2.99,FALSE
279,Field Guide to Wild Mushrooms of Pennsylvania and the Mid-Atlantic,,2017,EBOOK,9.78027E+12,"Handbooks & Manuals, Mushrooms, Nature, Northeast - Middle Atlantic, Plants, Reference, Reference, Travel, United States",Penn State University Press,Bill Russell,,FALSE,1,1.99,FALSE
280,The Murder at the Vicarage,Agatha Christie's Marple - Season 1,2005,TELEVISION,,"Crime, Mystery",Acorn,Geraldine McEwan,TV14,FALSE,1,1.99,FALSE
281,The Body in the Library,Agatha Christie's Marple - Season 1,2005,TELEVISION,,"Crime, Mystery",Acorn,Geraldine McEwan,TV14,FALSE,1,1.99,FALSE
282,4:50 From Paddington,Agatha Christie's Marple - Season 1,2005,TELEVISION,,"Crime, Mystery",Acorn,Geraldine McEwan,TV14,FALSE,1,1.99,FALSE
283,A Murder is Announced,Agatha Christie's Marple - Season 1,2005,TELEVISION,,"Crime, Mystery",Acorn,Geraldine McEwan,TV14,FALSE,1,1.99,FALSE
284,What We Do in the Shadows,,2015,MOVIE,,Comedy,1091 Media,Jemaine Clement,R,FALSE,1,1.99,FALSE
285,The Spirit of Competition,Legend of Korra - Season 1,2012,TELEVISION,,Children's,Nickelodeon,,TVY7,FALSE,1,1.99,TRUE
286,The Waterbending Master,Avatar - Season 1,2005,TELEVISION,,Children's,Nickelodeon,,TVY7,FALSE,1,1.99,TRUE
287,The Revelation,Legend of Korra - Season 1,2012,TELEVISION,,Children's,Nickelodeon,,TVY7,FALSE,1,1.99,TRUE
288,The Voice in the Night,Legend of Korra - Season 1,2012,TELEVISION,,Children's,Nickelodeon,,TVY7,FALSE,1,1.99,TRUE
289,"The Siege of the North, Part 1",Avatar - Season 1,2006,TELEVISION,,Children's,Nickelodeon,,TVY7,FALSE,1,1.99,TRUE
290,Obsession Falls,,2015,AUDIOBOOK,9.78143E+12,Action & Adventure,Macmillan Audio,Christina Dodd,,FALSE,1,3.99,FALSE
291,The Swap,,2016,MOVIE,,Family,MarVista Entertainment,Peyton List,NRC,FALSE,1,1.99,TRUE
292,Batman: The Dark Knight: The Master Race,,2017,COMIC,9.7814E+12,"Superhero, Teen",DC Comics,Frank Miller,PA,FALSE,1,2.99,FALSE
293,The Prague Sonata,,2017,AUDIOBOOK,9.78168E+12,Fiction,HighBridge,Bradford Morrow,,FALSE,1,2.99,FALSE
294,Hamilton: One Shot to Broadway,,2017,MOVIE,,Documentary,Vision Films,Lin-Manuel Miranda,NRC,FALSE,1,1.99,FALSE
295,At Love's Bidding,,2015,EBOOK,9.78144E+12,"Christian, Fiction, Historical, Historical, Romance, Romance",Baker Publishing Group,Regina Jennings,,FALSE,1,1.49,FALSE
296,Merchant of Alyss,,2015,EBOOK,9.78149E+12,"Epic, Fantasy, Fiction",Baker Publishing Group,Thomas Locke,,FALSE,1,1.49,FALSE
297,Around the Way Girls,,2018,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Erick S. Gray,,FALSE,1,2.49,FALSE
298,"The Complete, Uncensored, Unauthorized Oral History of Star Trek",,2016,AUDIOBOOK,9.78143E+12,Nonfiction,Macmillan Audio,Edward Gross,,FALSE,1,3.99,FALSE
299,Native American Myths & Legends,,2017,EBOOK,9.78179E+12,"Fairy Tales, Folk Tales, Legends & Mythology, Fiction, Native American & Aboriginal",Arcturus Digital Limited,Various Authors,,FALSE,1,0.49,FALSE
300,Ghost in a Bottle,,2017,EBOOK,9.78195E+12,"Fiction, Ghost, Gothic, Occult & Supernatural, Paranormal, Romance",After Glows Publishing,Lia Davis,,FALSE,1,0.49,FALSE
301,The Woman in the Window,,2018,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,A. J. Finn,,FALSE,1,3.99,FALSE
302,Evil Under the Sun,Agatha Christie's Poirot - Season 8,2013,TELEVISION,,"Crime, Mystery",Acorn,David Suchet,TV14,FALSE,1,1.99,FALSE
303,Death on the Nile,Agatha Christie's Poirot - Season 9,2013,TELEVISION,,"Crime, Mystery",Acorn,David Suchet,TV14,FALSE,1,1.99,FALSE
304,Sad Cypress,Agatha Christie's Poirot - Season 9,2013,TELEVISION,,"Crime, Mystery",Acorn,David Suchet,TV14,FALSE,1,1.99,FALSE
305,Haunting on Heliotrope Lane,,2018,AUDIOBOOK,9.78162E+12,"Children's, Mystery",Oasis Audio,Carolyn Keene,,FALSE,1,1.29,TRUE
306,Marvel's Avengers: Age of Ultron: Battle at Avengers Tower,,2015,EBOOK,9.78148E+12,"Action & Adventure, Comics & Graphic Novels, Juvenile Fiction, Media Tie-in, Superheroes",Disney Book Group,Various Authors,,FALSE,1,0.49,TRUE
307,The Quadrail Series,,2017,EBOOK,9.7815E+12,"Action & Adventure, Alien Contact, Fiction, Science Fiction, Space Opera",Open Road Media,Timothy Zahn,,FALSE,1,2.4,FALSE
308,The Destroyer,,2017,AUDIOBOOK,9.78154E+12,Sci-Fi & Fantasy,Tantor Audio,Michael-Scott Earle,,FALSE,1,2.64,FALSE
309,All The Beautiful Lies,,2018,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Peter Swanson,,FALSE,1,3.99,FALSE
310,Elena of Avalor Read-Along Storybook,,2017,EBOOK,9.78137E+12,"Friendship, Juvenile Fiction, Media Tie-in, Royalty, Social Themes",Disney Book Group,Various Authors,,FALSE,1,0.99,TRUE
311,Thor: God Of Thunder Vol. 1: The God Butcher,,2013,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jason Aaron,T,FALSE,1,0.94,FALSE
312,Age Of Ultron,,2013,COMIC,9.7813E+12,"Action & Adventure, Fantasy, Media Tie-In, Superhero, Teen",Marvel Entertainment,Brian Michael Bendis,T,FALSE,1,2.04,FALSE
313,A Refuge Assured,,2018,EBOOK,9.78149E+12,"Christian, Fiction, Historical, Historical, Religious",Baker Publishing Group,Jocelyn Green,,FALSE,1,1.49,FALSE
314,Knowing God's Will,,2013,AUDIOBOOK,9.78155E+12,Religious,Ligonier Ministries,R. C. Sproul,,FALSE,1,1.14,FALSE
315,Secret Wars,,2016,COMIC,9.7813E+12,"Superhero, Teen",Marvel Entertainment,Jonathan Hickman,T,FALSE,1,1.74,FALSE
316,Avengers: Time Runs Out Vol. 4,,2015,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jonathan Hickman,T,FALSE,1,0.94,FALSE
317,Avengers: Time Runs Out Vol. 2,,2015,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jonathan Hickman,T,FALSE,1,0.94,FALSE
318,Avengers: Time Runs Out Vol. 3,,2015,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jonathan Hickman,T,FALSE,1,0.94,FALSE
319,Avengers: Time Runs Out Vol. 1,,2015,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jonathan Hickman,T,FALSE,1,0.94,FALSE
320,Fear Itself,,2012,COMIC,9.78079E+12,"Superhero, Teen",Marvel Entertainment,Matt Fraction,T,FALSE,1,1.54,FALSE
321,The Nightingale,,2015,AUDIOBOOK,9.78143E+12,Drama,Macmillan Audio,Kristin Hannah,,FALSE,1,3.99,FALSE
322,Forbidden Falls,,2014,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Robyn Carr,,FALSE,1,1.54,FALSE
323,Dead Girl Running,,2018,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Christina Dodd,,FALSE,1,3.99,FALSE
324,The Destroyer,,2018,AUDIOBOOK,9.78154E+12,Sci-Fi & Fantasy,Tantor Audio,Michael-Scott Earle,,FALSE,1,2.84,FALSE
325,Edge of Darkness,,2018,AUDIOBOOK,9.78198E+12,Romance,Blackstone Publishing,Karen Rose,,FALSE,1,2.99,FALSE
326,Taint,,2014,EBOOK,9.78006E+12,"Contemporary, Erotica, Fiction, Romance",HarperCollins Publishers,S. L. Jennings,,FALSE,1,1.99,FALSE
327,The Cat of the Baskervilles,,2018,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Vicki Delany,,FALSE,1,2.99,FALSE
328,No Such Thing As Immortality,,2014,EBOOK,9.78178E+12,"Fantasy, Fiction, Paranormal - Vampires, Romance",Choc Lit,Sarah Tranter,,FALSE,1,1.05,FALSE
329,Narnia Part 1,Walking With CS Lewis - Season 1,2017,TELEVISION,,"Biography, Faith & Inspiration",Christiano Film Group,Tony Ash,TVG,FALSE,1,1.49,FALSE
330,Sweetshop of Dreams,,2018,AUDIOBOOK,9.78154E+12,Romance,Tantor Audio,Jenny Colgan,,FALSE,1,2.44,FALSE
331,Don't Let the Pigeon Drive the Bus!,,2009,AUDIOBOOK,9.78055E+12,Children's,Weston Woods,Mo Willems,,FALSE,1,0.49,TRUE
332,A Perilous Path,,2018,EBOOK,9.78162E+12,"African American, Civil Rights, Discrimination, History, Political Science, Social Science",The New Press,Sherrilyn Ifill,,FALSE,1,1.49,FALSE
333,Bearskin,,2018,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,James A. McLaughlin,,FALSE,1,3.99,FALSE
334,A Slice of Heaven,,2015,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Sherryl Woods,,FALSE,1,1.54,FALSE
335,Someone Has Led This Child to Believe,,2018,EBOOK,9.78157E+12,"Adolescence, Adoption & Fostering, Biography & Autobiography, Family & Relationships, Life Stages, Personal Memoirs, Social Science, Social Work",Agate Publishing,Regina Louise,,FALSE,1,1.69,FALSE
336,The Myth of Race,,2018,AUDIOBOOK,9.78198E+12,History,Tantor Audio,Robert Wald Sussman,,FALSE,1,2.64,FALSE
337,Only Human (Deluxe),,2018,MUSIC,,Pop,Capitol Records,Calum Scott,,FALSE,1,1.49,FALSE
338,Retrain Your Brain,,2018,AUDIOBOOK,9.78198E+12,Self Help,Blackstone Publishing,"Seth J. Gillihan, PhD",,FALSE,1,0.99,FALSE
339,A Guide to the Zohar,,2003,EBOOK,9.7808E+12,"Judaism, Religion, Sacred Writings",Stanford University Press,Arthur Green,,FALSE,1,1.99,FALSE
340,Planetary Book Two,,2018,COMIC,9.7814E+12,"Mystery, Superhero, Teen",DC Comics,Warren Ellis,T,FALSE,1,2.49,FALSE
341,Wild Holiday Nights,,2014,EBOOK,9.78146E+12,"Contemporary, Erotica, Fiction, Holidays, Romance",Harlequin,Samantha Hunter,,FALSE,1,0.84,FALSE
342,Awakened,,2018,AUDIOBOOK,9.78006E+12,Horror,HarperAudio,James S. Murray,,FALSE,1,2.99,FALSE
343,Poems for Contemplation,,2011,EBOOK,9.78145E+12,"Inspirational & Religious, Poetry, Subjects & Themes",WestBow Press,Nancy DeMotte,,FALSE,1,0.69,FALSE
344,In Prior's Wood,,2018,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
345,Cress,,2014,AUDIOBOOK,9.78143E+12,Teen,Macmillan Audio,Marissa Meyer,,FALSE,1,3.99,FALSE
346,What If It's True?,,2019,AUDIOBOOK,9.78079E+12,Religious,Thomas Nelson,Charles Martin,,FALSE,1,2.99,FALSE
347,Revolutionary,,2014,EBOOK,9.7814E+12,Young Adult Fiction,Thomas Nelson,Krista McGee,,FALSE,1,1.19,FALSE
348,Anomaly,,2013,EBOOK,9.7814E+12,"Christian - Science Fiction, Dystopian, Religious, Young Adult Fiction",Thomas Nelson,Krista McGee,,FALSE,1,1.19,FALSE
