rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
177,Hail Who?,"I, Claudius - Season 1",1976,TELEVISION,,Drama,Acorn,Derek Jacobi,NRC,FALSE,1,1.99,FALSE
178,Fool's Luck,"I, Claudius - Season 1",1976,TELEVISION,,Drama,Acorn,Derek Jacobi,NRC,FALSE,1,1.99,FALSE
179,The Archie Wedding: Archie in Will You Marry Me?,,2010,COMIC,9.78163E+12,,Archie,Michael Uslan,E,FALSE,1,,TRUE
180,All Hail the Queen,,2015,EBOOK,9.78148E+12,"Family, Juvenile Fiction, Media Tie-in, Siblings",Disney Book Group,Erica David,,FALSE,1,0.99,TRUE
181,A Study in Charlotte,,2016,AUDIOBOOK,9.78006E+12,Teen,Katherine Tegen Books,Brittany Cavallaro,,FALSE,1,2.99,FALSE
182,The Sunflower,,2005,AUDIOBOOK,9.78074E+12,Fiction,Simon & Schuster Audio,Richard Paul Evans,,FALSE,1,3.99,FALSE
183,Status Update,,2016,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Annabeth Albert,,FALSE,1,2.99,FALSE
184,1776,,2005,AUDIOBOOK,9.78074E+12,History,Simon & Schuster Audio,David McCullough,,FALSE,1,3.99,FALSE
185,The Alienist,,1994,AUDIOBOOK,9.78074E+12,Fiction,Simon & Schuster Audio,Caleb Carr,,FALSE,1,3.99,FALSE
186,The Road Back to You,,2016,AUDIOBOOK,9.78163E+12,"Religious, Self Help",christianaudio.com,Ian Morgan Cron,,FALSE,1,2.14,FALSE
187,Aunt Dimity and the Buried Treasure,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Nancy Atherton,,FALSE,1,,FALSE
188,Connection Error,,2016,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Annabeth Albert,,FALSE,1,2.99,FALSE
189,Tarzan of the Apes,,2016,EBOOK,9.78152E+12,"Action & Adventure, Fiction","Dreamscape Media, LLC",Edgar Rice Burroughs,,FALSE,1,0.99,FALSE
190,The Long Winter,,2017,AUDIOBOOK,9.78006E+12,Children's,HarperCollins,Laura Ingalls Wilder,,FALSE,1,1.99,TRUE
191,Little Town on the Prairie,,2017,AUDIOBOOK,9.78006E+12,Children's,HarperCollins,Laura Ingalls Wilder,,FALSE,1,1.99,TRUE
192,I Need a New Butt!,,2014,EBOOK,9.78049E+12,"Beginner, Body, Concepts, Humorous Stories, Juvenile Fiction, Readers",Dover Publications,Dawn McMillan,,FALSE,1,0.99,TRUE
193,"Korea:  Seoul, Gyeongju, Busan & Jeju Island",,2008,MOVIE,,Travel,"Bennett-Watt Entertainment, Inc.",,NRC,FALSE,1,1.99,FALSE
194,The Stone Man Mysteries: Stone Cold,,2016,COMIC,9.78151E+12,,Lerner Publishing Group,Jane Yolen,T+,FALSE,1,,FALSE
195,Milk and Honey,,2015,EBOOK,9.78145E+12,"Body, Mind & Spirit, Fiction, Poetry, Romance",Andrews McMeel,Rupi Kaur,,FALSE,1,0.74,FALSE
196,Elly Starts To School,The Beverly Hillbillies - Season 2,1963,TELEVISION,,Classics,MPI Media Group,Buddy Ebsen,TVG,FALSE,1,1.99,FALSE
197,For the Love,,2015,AUDIOBOOK,9.78072E+12,Religious,Thomas Nelson,Jen Hatmaker,,FALSE,1,2.99,FALSE
198,Starting Seeds,,2013,EBOOK,9.7816E+12,"Gardening, Techniques, Vegetables","Storey Publishing, LLC",Barbara Ellis,,FALSE,1,0.49,FALSE
199,I Capture the Castle,,2003,MOVIE,,Romance,"Samuel Goldwyn Films, LLC",Romola Garai,R,FALSE,1,1.99,FALSE
200,I Survived The Japanese Tsunami,,2016,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Lauren Tarshis,,FALSE,1,,TRUE
201,Case for Christ,,2016,AUDIOBOOK,9.78031E+12,Christian Non-Fiction,Zondervan,Lee Strobel,,FALSE,1,2.99,FALSE
202,Pushout,,2016,AUDIOBOOK,9.78152E+12,Nonfiction,Tantor Audio,Monique W. Morris,,FALSE,1,1.84,FALSE
203,British Manor Murder,,2016,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Leslie Meier,,FALSE,1,,FALSE
204,Phantasm,,2016,MOVIE,,Horror,Well Go USA,Angus Scrimm,R,FALSE,1,1.99,FALSE
205,The Damned,,2013,EBOOK,9.78099E+12,"Fiction, Occult & Supernatural",BookBaby,Kristy Berridge,,FALSE,1,0.34,FALSE
206,The Hunted,,2011,EBOOK,9.78099E+12,"Fiction, Occult & Supernatural",BookBaby,Kristy Berridge,,FALSE,1,0.34,FALSE
207,Jubilee,,2016,AUDIOBOOK,9.78152E+12,Children's,"Dreamscape Media, LLC",Patricia Reilly Giff,,FALSE,1,2.99,TRUE
208,A Project Chick,,2013,EBOOK,9.78163E+12,"African American, Fiction, Urban",BookBaby,Nikki Turner,,FALSE,1,0.69,FALSE
209,Art of Conversation,,2011,EBOOK,9.78162E+12,"Personal Growth, Self-esteem, Self-help",BookBaby,Vincent Ng,,FALSE,1,0.49,FALSE
210,What to Expect When You're Expecting,,2016,EBOOK,9.78076E+12,"Family & Relationships, Health & Fitness, Infants & Toddlers, Life Stages, Parenting, Pregnancy & Childbirth",Workman Publishing Company,Heidi Murkoff,,FALSE,1,1.69,FALSE
211,Big Driver,,2014,AUDIOBOOK,9.78144E+12,Fiction,Simon & Schuster Audio,Stephen King,,FALSE,1,1.99,FALSE
212,After We Collided,,2014,AUDIOBOOK,9.78144E+12,Romance,Simon & Schuster Audio,Anna Todd,,FALSE,1,3.99,FALSE
213,Thirteen Soldiers,,2014,AUDIOBOOK,9.78144E+12,History,Simon & Schuster Audio,John McCain,,FALSE,1,3.99,FALSE
214,Breaking the Habit of Being Yourself,,2016,AUDIOBOOK,9.78152E+12,Health & Fitness,Author's Republic,Dr. Joe Dispenza,,FALSE,1,1.99,FALSE
215,The John MacArthur Collection Volume 1,,2015,EBOOK,9.78078E+12,"Christian Living, Christian Ministry, Pastoral Resources, Personal Growth, Religion, Spiritual Growth",David C. Cook,John MacArthur,,FALSE,1,3.29,FALSE
216,The Last of August Unabridged,,2017,AUDIOBOOK,9.78006E+12,Teen,Katherine Tegen Books,Brittany Cavallaro,,FALSE,1,2.99,FALSE
217,Tarot for One,,2016,EBOOK,9.78163E+12,"Body, Mind & Spirit, Divination, Tarot",Red Wheel Weiser,Courtney Weber,,FALSE,1,1.79,FALSE
218,One Plastic Bag,,2015,EBOOK,9.78147E+12,"Biography & Autobiography, Business & Economics, Environmental Conservation & Protection, Juvenile Nonfiction, Science & Nature, Women",Lerner Publishing Group,Miranda Paul,,FALSE,1,1.99,TRUE
219,What Are People For?,,2010,EBOOK,9.78158E+12,"Essays, Social Science",Counterpoint,Wendell Berry,,FALSE,1,1.69,FALSE
220,Origami Extravaganza!,,2014,EBOOK,9.78146E+12,"Crafts For Children, Crafts & Hobbies, Origami, Papercrafts",Tuttle Publishing,Various Authors,,FALSE,1,0.99,FALSE
221,20 Difficult Things to Accomplish in this World,,2012,EBOOK,9.78088E+12,"Body, Mind & Spirit, Buddhism, Happiness, Inspiration & Personal Growth, Mindfulness & Meditation, Personal Growth, Religion, Self-help",Osho International,Osho,,FALSE,1,,FALSE
222,The Space Between Words,,2017,AUDIOBOOK,9.78072E+12,Fiction,Thomas Nelson,Michele Phoenix,,FALSE,1,2.99,FALSE
223,Selling the Invisible,,2006,AUDIOBOOK,9.78159E+12,Business,Hachette Audio,Harry Beckwith,,FALSE,1,1.99,FALSE
224,Cemetery Dance,,2009,AUDIOBOOK,9.7816E+12,Horror,Hachette Audio,Douglas Preston,,FALSE,1,2.99,FALSE
225,Me Talk Pretty One Day,,2006,AUDIOBOOK,9.78159E+12,Comedy,Hachette Audio,David Sedaris,,FALSE,1,2.99,FALSE
226,A Darkness More Than Night,,2005,AUDIOBOOK,9.78159E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
227,Lost Light,,2005,AUDIOBOOK,9.78159E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
228,The Overlook,,2007,AUDIOBOOK,9.7816E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
229,The Closers,,2005,AUDIOBOOK,9.78159E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
230,Archie Comics 1000 Page Comics Compendium,,2016,COMIC,9.78168E+12,"Children's, Humorous, Media Tie-In, Romance",Archie,Archie Superstars,E,FALSE,1,1.49,TRUE
231,Better Late Than Never,,2017,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Jenn McKinlay,,FALSE,1,,FALSE
232,Instinct,,2015,AUDIOBOOK,9.78143E+12,Teen,Macmillan Audio,Sherrilyn Kenyon,,FALSE,1,3.69,FALSE
233,Mortal Gods,,2014,AUDIOBOOK,9.78143E+12,Teen,Macmillan Audio,Kendare Blake,,FALSE,1,3.99,FALSE
234,Necessary Lies,,2013,AUDIOBOOK,9.78143E+12,Drama,Macmillan Audio,Diane Chamberlain,,FALSE,1,3.99,FALSE
235,Ten Days in a Mad-House,,2017,AUDIOBOOK,9.78152E+12,Biography,"Dreamscape Media, LLC",Nellie Bly,,FALSE,1,2.99,FALSE
236,The Main Event,,2017,AUDIOBOOK,9.78151E+12,Children's,Lerner Publishing Group,Patrick Jones,,FALSE,1,0.99,TRUE
237,Cathedral,,1985,MOVIE,,Documentary,PBS,David Macaulay,NRC,FALSE,1,1.99,FALSE
238,The Nature Fix,,2017,AUDIOBOOK,9.78168E+12,Self Help,HighBridge,Florence Williams,,FALSE,1,1.84,FALSE
239,F*ck Love,,2017,AUDIOBOOK,9.78152E+12,Self Help,Tantor Audio,"Michael Bennett, M.D.",,FALSE,1,1.84,FALSE
240,Healing a Heart,,2017,AUDIOBOOK,9.78152E+12,Romance,Tantor Audio,Amy Lillard,,FALSE,1,2.14,FALSE
241,My Little Pony: Friendship Is Magic,,2017,COMIC,DEC120398,"Children's, Fantasy, Humorous, Media Tie-In",IDW Publishing,Katie Cook,E,FALSE,1,0.49,TRUE
242,My Little Pony: Friendship Is Magic,,2017,COMIC,NOV120354,"Children's, Fantasy, Humorous, Media Tie-In",IDW Publishing,Katie Cook,E,FALSE,1,0.49,TRUE
243,On Becoming Baby Wise,,2017,AUDIOBOOK,9.78168E+12,Health & Fitness,HawksFlight & Associate,Gary Ezzo,,FALSE,1,,FALSE
244,Emotional Intelligence,,2003,AUDIOBOOK,9.78159E+12,Self Help,Macmillan Audio,Daniel Goleman,,FALSE,1,2.69,FALSE
245,Tyrannosaur Canyon,,2005,AUDIOBOOK,9.78159E+12,Action & Adventure,Macmillan Audio,Douglas Preston,,FALSE,1,2.99,FALSE
246,Plum Spooky,,2009,AUDIOBOOK,9.78143E+12,Mystery,Macmillan Audio,Janet Evanovich,,FALSE,1,3.69,FALSE
247,What Money Can't Buy,,2012,AUDIOBOOK,9.78143E+12,Political,Macmillan Audio,Michael J. Sandel,,FALSE,1,2.99,FALSE
248,A Dublin Student Doctor,,2011,AUDIOBOOK,9.78143E+12,Fiction,Macmillan Audio,Patrick Taylor,,FALSE,1,3.99,FALSE
249,Anne of the Island,,2017,AUDIOBOOK,9.78152E+12,Classics,"Dreamscape Media, LLC",L. M. Montgomery,,FALSE,1,2.99,FALSE
250,The Agile Mind-Set,,2017,AUDIOBOOK,9.78152E+12,Business,Author's Republic,Gil Broza,,FALSE,1,1.49,FALSE
251,Sleeping in the Ground,,2017,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Peter Robinson,,FALSE,1,2.99,FALSE
252,Jinx And Tonic,,2017,AUDIOBOOK,9.78152E+12,Mystery,Tantor Audio,Gina Lamanna,,FALSE,1,1.84,FALSE
253,I Found You,,2017,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Lisa Jewell,,FALSE,1,,FALSE
254,Every Last Lie,,2017,AUDIOBOOK,9.78149E+12,Mystery,Harlequin Audio,Mary Kubica,,FALSE,1,,FALSE
255,Dark Prophecy,,2017,EBOOK,9.78137E+12,"Action & Adventure, Fantasy & Magic, Greek & Roman, Juvenile Fiction, Legends, Myths, Fables",Disney Book Group,Rick Riordan,,FALSE,1,0.99,TRUE
256,Killer Characters,,2017,AUDIOBOOK,9.78152E+12,Mystery,Tantor Audio,Ellery Adams,,FALSE,1,2.14,FALSE
257,Flu Pandemic of 1918,,2014,EBOOK,9.78162E+12,"Disasters, Diseases, Illnesses & Injuries, Health & Daily Living, History Of Science, Juvenile Nonfiction, Science & Nature",ABDO,Kristin Marciniak,,FALSE,1,2.29,TRUE
258,Hidden Depths,Vera - Season 1,2011,TELEVISION,,Mystery,Acorn,Brenda Blethyn,NRT,FALSE,1,1.99,FALSE
259,The Weight of Ink,,2017,AUDIOBOOK,9.78168E+12,Fiction,HighBridge,Rachel Kadish,,FALSE,1,2.99,FALSE
260,Mansfield Park,,2017,EBOOK,9.78152E+12,"Classics, Girls & Women, Historical, Romance, Young Adult Fiction","Dreamscape Media, LLC",Jane Austen,,FALSE,1,0.99,FALSE
261,Archie,,2017,COMIC,9.78168E+12,"Children's, Drama, Humorous, Media Tie-In, Romance",Archie,Archie Superstars,E,FALSE,1,0.49,TRUE
262,Nothing Lasts Forever,,2017,COMIC,9.78153E+12,"Historical, LGBT, Nonfiction",Image Comics,Sina Grace,M,FALSE,1,1.29,FALSE
263,Spellman Files,,2011,AUDIOBOOK,9.78144E+12,Mystery,Simon & Schuster Audio,Lisa Lutz,,FALSE,1,3.99,FALSE
264,Bloodstream,,2011,AUDIOBOOK,9.78144E+12,Mystery,Simon & Schuster Audio,Tess Gerritsen,,FALSE,1,3.99,FALSE
265,After,,2014,AUDIOBOOK,9.78144E+12,Romance,Simon & Schuster Audio,Anna Todd,,FALSE,1,3.99,FALSE
266,"Girl, Wash Your Face",,2018,AUDIOBOOK,9.7814E+12,Christian Living,Thomas Nelson,Rachel Hollis,,FALSE,1,2.99,FALSE
267,The Disorganized Mind,,2017,AUDIOBOOK,9.78154E+12,Self Help,Tantor Audio,Nancy A. Ratey,,FALSE,1,1.84,FALSE
268,Social Media Manners,,2015,MOVIE,,Educational,Learning ZoneXpress,,NRC,FALSE,1,0.99,FALSE
269,Recovery – The Sacred Art,,2017,AUDIOBOOK,9.78154E+12,Self Help,Tantor Audio,Rami Shapiro,,FALSE,1,1.84,FALSE
270,The Wedding Machine,,2008,EBOOK,9.78142E+12,"Christian, Fiction",Thomas Nelson,Beth Webb Hart,,FALSE,1,1.74,FALSE
271,Faithful,,2010,EBOOK,9.78142E+12,"African American, Christian, Christian, Fiction, Romance, Women",Thomas Nelson,Kim Cash Tate,,FALSE,1,1.99,FALSE
272,All He Ever Dreamed,,2013,EBOOK,9.78143E+12,"Contemporary, Fiction, Romance",Carina Press,Shannon Stacey,,FALSE,1,1.04,FALSE
273,All He Ever Desired,,2012,EBOOK,9.78143E+12,"Contemporary, Fiction, Romance",Carina Press,Shannon Stacey,,FALSE,1,1.04,FALSE
274,Memory Boy,,2012,EBOOK,9.78006E+12,"Action & Adventure, Family, Fantasy, Young Adult Fiction",HarperCollins Publishers,Will Weaver,,FALSE,1,1.14,FALSE
275,Lip Service,,2012,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.14,FALSE
276,All He Ever Needed,,2012,EBOOK,9.78143E+12,"Contemporary, Fiction, Romance",Carina Press,Shannon Stacey,,FALSE,1,1.34,FALSE
277,The Survivors,,2012,EBOOK,9.78006E+12,"Action & Adventure, Dystopian, Social Themes, Survival Stories, Young Adult Fiction",HarperCollins Publishers,Will Weaver,,FALSE,1,1.14,FALSE
278,Love a Little Sideways,,2013,EBOOK,9.78143E+12,"Contemporary, Fiction, Romance",Carina Press,Shannon Stacey,,FALSE,1,1.04,FALSE
279,Whispering Rock,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Robyn Carr,,FALSE,1,1.54,FALSE
280,Shelter Mountain,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Robyn Carr,,FALSE,1,1.69,FALSE
281,Under Her Skin,,2012,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,0.94,FALSE
282,Straight from the Hip,,2012,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.34,FALSE
283,Refugee,,2017,AUDIOBOOK,9.78134E+12,Teen,Scholastic,Alan Gratz,,FALSE,1,1.69,FALSE
284,Archie,,2017,COMIC,9.78168E+12,"Children's, Drama, Humorous, Media Tie-In, Romance",Archie,Archie Superstars,E,FALSE,1,0.49,TRUE
285,The Ebb Tide,,2017,EBOOK,9.78144E+12,"Amish & Mennonite, Christian, Fiction, Religious",Baker Publishing Group,Beverly Lewis,,FALSE,1,1.69,FALSE
286,Body Parts,,2017,EBOOK,9.78168E+12,"Dystopian, Science Fiction, Thrillers & Suspense, Young Adult Fiction",Diversion Books,Jessica Kapp,,FALSE,1,0.69,FALSE
287,The Cell,,2017,AUDIOBOOK,9.78154E+12,Science & Technology,Tantor Audio,"Joshua Z. Rappoport, Ph.D.",,FALSE,1,1.84,FALSE
288,The 5 Second Rule,,2017,EBOOK,9.78168E+12,"Business & Economics, Motivational, Motivational & Inspirational, Personal Growth, Self-help, Success",Savio Republic,Mel Robbins,,FALSE,1,0.99,FALSE
289,The Danger Begins,Henry Danger - Season 1,2014,TELEVISION,,Children's,Nickelodeon,,TVG,FALSE,1,1.99,TRUE
290,Pups Save a Mer-Pup,PAW Patrol - Season 4,2015,TELEVISION,,Children's,Nickelodeon,,TVY,FALSE,1,1.99,TRUE
291,The Danger Begins,Henry Danger - Season 1,2014,TELEVISION,,Children's,Nickelodeon,,TVG,FALSE,1,1.99,TRUE
292,Archie,,2017,COMIC,9.78168E+12,"Children's, Drama, Humorous, Media Tie-In, Romance",Archie,Archie Superstars,E,FALSE,1,0.49,TRUE
293,12 Step Spirituality: Every Person’s Guide to Taking the Twelve Steps,,2013,AUDIOBOOK,9.78163E+12,"Inspirational, Living",Learn25,"Fr. Anthony Ciorra, Ph.D.",,FALSE,1,1.29,FALSE
294,Taken with You,,2014,EBOOK,9.78143E+12,"Contemporary, Fiction, Romance",Carina Press,Shannon Stacey,,FALSE,1,1.04,FALSE
295,The Psalms: Your Model and Guide to Prayer,,2009,AUDIOBOOK,9.78163E+12,"Christian Non-Fiction, Religious",Learn25,"Fr. Michael D. Guinan, O.F.M., Ph.D.",,FALSE,1,1.29,FALSE
296,The Prague Sonata,,2017,AUDIOBOOK,9.78168E+12,Fiction,HighBridge,Bradford Morrow,,FALSE,1,2.99,FALSE
297,The Story Girl & The Golden Road,,2017,EBOOK,9.78147E+12,"Action & Adventure, Classics, Coming Of Age, Young Adult Fiction",Read Books Ltd.,L. M. Montgomery,,FALSE,1,0.69,FALSE
298,The Filmed Adventures of Detective William Murdoch,Murdoch Mysteries - Season 7,2013,TELEVISION,,"Crime, Mystery",Acorn,Yannick Bisson,TVPG,FALSE,1,1.99,FALSE
299,Twisted Sisters,Murdoch Mysteries - Season 6,2013,TELEVISION,,"Crime, Mystery",Acorn,Yannick Bisson,TVPG,FALSE,1,1.99,FALSE
300,Murdoch of the Living Dead,Murdoch Mysteries - Season 7,2013,TELEVISION,,"Crime, Mystery",Acorn,Yannick Bisson,TVPG,FALSE,1,1.99,FALSE
301,Return of Sherlock Holmes,Murdoch Mysteries - Season 7,2013,TELEVISION,,"Crime, Mystery",Acorn,Yannick Bisson,TVPG,FALSE,1,1.99,FALSE
302,Batman/Teenage Mutant Ninja Turtles Vol. 1,,2016,COMIC,9.7814E+12,"Action & Adventure, Fantasy, Media Tie-In, Superhero, Teen",DC Comics,James Tynion IV,T,FALSE,1,2.49,FALSE
303,Her Two Lovers,,2016,EBOOK,9.78194E+12,"Contemporary, Fiction, Romance",Waterhouse Press,Helen Hardt,,FALSE,1,1.99,FALSE
304,Before the Germ Theory,,2017,EBOOK,9.78191E+12,"Diseases, Infection Control, Medical",Melrose Books,Gordon Cook,,FALSE,1,0.99,FALSE
305,Two Alone,,2017,EBOOK,9.78194E+12,"Contemporary, Fiction, Romance, Suspense, Thrillers, Women",Class Ebook Editions Ltd.,Sandra Brown,,FALSE,1,0.49,FALSE
306,Nudge,,2008,AUDIOBOOK,9.7816E+12,Business,Gildan Audio,Richard H. Thaler,,FALSE,1,2.44,FALSE
307,Panacea,,2016,AUDIOBOOK,9.78143E+12,Horror,Macmillan Audio,F. Paul Wilson,,FALSE,1,3.99,FALSE
308,"The Secret, Book & Scone Society",,2017,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Ellery Adams,,FALSE,1,,FALSE
309,MTV Unplugged,,2017,MUSIC,,Pop,"Island Records, a division of UMG Recordings, Inc.",Shawn Mendes,,FALSE,1,1.49,FALSE
310,Girls Like Me,,2017,EBOOK,9.78195E+12,"Lgbt, Pregnancy, Social Themes, Young Adult Fiction",Bedazzled Ink Publishing,Nina Packebush,,FALSE,1,0.99,FALSE
311,The Robot Ransom,,2018,AUDIOBOOK,9.78162E+12,"Children's, Mystery",Oasis Audio,Gertrude Chandler Warner,,FALSE,1,0.99,TRUE
312,The Triune God: Audio Lectures,,2017,AUDIOBOOK,9.78031E+12,Religious,Zondervan Academic,Fred Sanders,,FALSE,1,2.99,FALSE
313,The Authors Of The Bible,,2005,MOVIE,,Documentary,DMR,Craig Blomberg,NRC,FALSE,1,1.99,FALSE
314,Little Brothers,,2016,EBOOK,9.78148E+12,"Action & Adventure, Fantasy & Magic, Juvenile Fiction, Media Tie-in",Disney Book Group,Various Authors,,FALSE,1,0.49,TRUE
315,Top o' the Clubhouse,,2014,EBOOK,9.78142E+12,"Holidays & Celebrations, Humorous Stories, Juvenile Fiction, Media Tie-in, Other, Non-religious",Disney Book Group,Marcy Kelman,,FALSE,1,0.49,TRUE
316,Spider-Man: Miles Morales Vol. 2,,2017,COMIC,9.7813E+12,"Action & Adventure, Children's, Crime, Media Tie-In, Superhero",Marvel Entertainment,Brian Michael Bendis,E,FALSE,1,,TRUE
317,The Greatest Showman (Original Motion Picture Soundtrack),,2017,MUSIC,,Soundtrack,Atlantic Records,Various Artists,,FALSE,1,1.49,FALSE
318,Avatar: The Last Airbender: North And South Part 1,,2016,COMIC,9.78163E+12,,Dark Horse Comics,Various Authors,E,FALSE,1,,TRUE
319,One Tequila,,2017,AUDIOBOOK,9.78198E+12,Mystery,Tantor Audio,Tricia O'Malley,,FALSE,1,1.64,FALSE
320,How to Cook Everything The Basics,,2013,EBOOK,9.78054E+12,Cooking,HMH Books,Mark Bittman,,FALSE,1,1.84,FALSE
321,Developing Christian Character,,2013,AUDIOBOOK,9.78155E+12,Religious,Ligonier Ministries,R. C. Sproul,,FALSE,1,1.64,FALSE
322,Dare To Be Wild,,2018,MOVIE,,Drama,Level 33 Entertainment,Emma Greenwell,NRT,FALSE,1,1.99,FALSE
323,The Monster of Sodor,,2017,EBOOK,9.78164E+12,"Juvenile Fiction, Media Tie-in, Railroads & Trains, Transportation",HIT ENTERTAINMENT LIMITED,Reverend W. Awdry,,FALSE,1,0.49,TRUE
324,Desiring the Kingdom,,2018,AUDIOBOOK,9.78198E+12,Religious,Tantor Audio,James K. A. Smith,,FALSE,1,1.84,FALSE
325,Trivia for Kids,,2017,EBOOK,9.78154E+12,"Games & Activities, Juvenile Nonfiction, Questions & Answers",Speedy Publishing LLC,Dot EDU,,FALSE,1,,TRUE
326,Pushout,,2018,EBOOK,9.78162E+12,"Education, Multicultural Education",The New Press,Monique W. Morris,,FALSE,1,0.49,FALSE
327,Practicing the Power of Now,,2002,AUDIOBOOK,9.78158E+12,Inspirational,New World Library,Eckhart Tolle,,FALSE,1,0.99,FALSE
328,The Nightingale,,2015,AUDIOBOOK,9.78143E+12,Drama,Macmillan Audio,Kristin Hannah,,FALSE,1,3.99,FALSE
329,Murder in an Irish Churchyard,,2018,AUDIOBOOK,9.78152E+12,Mystery,"Dreamscape Media, LLC",Carlene O'Connor,,FALSE,1,2.99,FALSE
330,Crochet Barefoot Sandals,,2015,EBOOK,9.78145E+12,"Crafts & Hobbies, Crocheting, Needlework",David and Charles,Sarah Shrimpton,,FALSE,1,1.29,FALSE
331,The Case for Jamie,,2018,AUDIOBOOK,9.78006E+12,Teen,Katherine Tegen Books,Brittany Cavallaro,,FALSE,1,2.99,FALSE
332,I'll Never Change My Name,,2018,AUDIOBOOK,9.78006E+12,Biography,HarperAudio,Valentin Chmerkovskiy,,FALSE,1,2.99,FALSE
333,Raising World Changers in a Changing World,,2018,EBOOK,9.78149E+12,"Christian Living, Family & Relationships, Family & Relationships, Parenting, Religion",Baker Publishing Group,Kristen Welch,,FALSE,1,1.49,FALSE
334,The Science of Getting Rich,,2018,AUDIOBOOK,9.78198E+12,Self Help,Blackstone Publishing,Wallace D. Wattles,,FALSE,1,0.97,FALSE
335,The Tale of Despereaux,,2009,EBOOK,9.78076E+12,"Action & Adventure, Animals, Fairy Tales & Folklore, Juvenile Fiction, Mice, Hamsters, Guinea Pigs, Etc.",Candlewick Press,Kate DiCamillo,,FALSE,1,0.99,TRUE
336,"I Survived the Children's Blizzard, 1888",,2018,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Lauren Tarshis,,FALSE,1,,TRUE
337,The Cooking Gene,,2018,AUDIOBOOK,9.78154E+12,History,Tantor Audio,Michael W. Twitty,,FALSE,1,2.64,FALSE
338,Without Saying a Word,,2019,AUDIOBOOK,9.78198E+12,Self Help,Blackstone Publishing,Kasia Wezowski,,FALSE,1,0.74,FALSE
339,Intensity,,2018,AUDIOBOOK,9.78198E+12,Teen,Tantor Audio,Sherrilyn Kenyon,,FALSE,1,1.64,FALSE
340,Piece of My Heart,,2006,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Peter Robinson,,FALSE,1,1.49,FALSE
341,The Gospel Comes with a House Key,,2018,AUDIOBOOK,9.78155E+12,Religious,christianaudio.com,Rosaria Butterfield,,FALSE,1,1.84,FALSE
342,Retrain Your Brain,,2018,AUDIOBOOK,9.78198E+12,Self Help,Blackstone Publishing,"Seth J. Gillihan, PhD",,FALSE,1,0.74,FALSE
343,Acting on Clutter,,2017,EBOOK,9.78195E+12,"Happiness, Personal Growth, Self-help",Truth Book Publishers,Kammie Richter,,FALSE,1,,FALSE
344,Two Peas in a Pod,,2018,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,,TRUE
345,The Gardens,,2018,AUDIOBOOK,9.78152E+12,Sci-Fi & Fantasy,Author's Republic,Alexis Masters,,FALSE,1,2.49,FALSE
346,How Plants Grow,,2011,EBOOK,9.78155E+12,"Beginner, Books & Libraries, Juvenile Nonfiction, Readers",Teacher Created Materials,Dona Herweck Rice,,FALSE,1,,TRUE
347,Marsha Goes to Haiti,,2014,EBOOK,9.78149E+12,Juvenile Fiction,AuthorHouse,Irvy Lindsey,,FALSE,1,0.49,TRUE
348,How Writing Can Get You Through Tough Times,,2014,EBOOK,9.78145E+12,"Personal Growth, Self-help",Balboa Press,M. J. Hanley-Goff,,FALSE,1,0.49,FALSE
349,Ethic,,2018,AUDIOBOOK,9.78109E+12,Fiction,Blackstone Publishing / Buck 50 Productions,Ashley Antoinette,,FALSE,1,1.87,FALSE
350,Locke & Key Vol. 3: Crown of Shadows,,2010,COMIC,MAY110333,"Horror, Mystery",IDW Publishing,Joe Hill,M,FALSE,1,1.19,FALSE
